DoseRespID,ObsID,Dose,DoseUnit,TotalAnimals,WithTumours
38016,13677,0,ppm,106,1
38018,13680,0,ppm,50,0
38031,13699,0,ppm,50,0
38059,13730,0,mg/kg bw,50,0
38061,13734,0,ppm,50,2
38088,13768,0,ppm,54,1
38089,13769,0,ppm,106,2
38100,13782,0,ppm,107,1
38111,13793,0,ppm,107,1
38122,13804,0,ppm,50,0
38131,13813,0,ppm,50,0
38133,13817,0,ppm,54,1
38134,13818,0,ppm,107,1
38135,13819,0,ppm,54,1
38136,13820,0,ppm,106,1
38155,13842,0,ppm,50,0
38183,13879,0,mg/kg bw,50,2
38185,13881,0,ppm,50,4
38186,13882,0,ppm,50,0
2930,13899,0,mg/kg bw,98,0
38211,13915,0,ppm,54,1
38212,13916,0,ppm,107,1
38213,13917,0,ppm,54,1
38214,13918,0,ppm,106,2
38226,13934,0,ppm,50,0
38227,13935,0,ppm,50,0
38271,13979,0,ppm,50,1
38281,13992,0,ppm,50,0
2939,14000,0,mg/kg bw,98,0
38304,14017,0,ppm,50,0
38312,14026,0,ppm,50,0
38329,14050,0,mg/kg bw,50,0
38330,14052,0,ppm,50,0
38340,14062,0,mg/kg bw,98,0
38348,14071,0,ppm,50,0
38366,14090,0,mg/kg bw,50,1
38367,14091,0,mg/kg bw,50,2
2952,14094,0,ppm,50,1
38370,14095,0,ppm,50,6
38394,14126,0,ppm,50,0
38419,14160,0,ppm,50,5
2969,14161,0,ppm,50,0
2974,14178,0,mg/kg bw,98,0
2977,14200,0,ppm,50,0
2978,14201,0,ppm,50,0
38555,14314,0,mg/kg bw,50,1
38582,14353,0,mg/kg bw,50,1
38583,14354,0,mg/kg bw,50,1
38620,14403,0,ppm,50,3
38678,14470,0,ppm,107,1
38683,14480,0,mg/kg bw,50,0
38690,14490,0,ppm,50,0
38691,14491,0,ppm,50,0
38692,14492,0,ppm,50,0
38715,14528,0,mg/kg bw,50,0
38717,14531,0,ppm,50,0
38765,14601,0,mg/kg bw,50,1
3062,14602,0,mg/kg bw,50,2
3065,14607,0,ppm,50,0
38768,14608,0,ppm,50,7
38805,14659,0,ppm,50,0
38845,14708,0,mg/kg bw,50,0
38847,14714,0,ppm,50,0
38889,14768,0,ppm,50,0
38890,14769,0,ppm,50,0
38924,14818,0,ppm,50,1
3122,14824,0,ppm,50,0
3123,14825,0,ppm,50,0
38929,14827,0,ppm,107,1
38936,14835,0,mg/kg bw,50,0
38945,14844,0,ppm,50,0
38947,14846,0,ppm,50,0
38948,14847,0,ppm,50,0
38976,14882,0,mg/kg bw,50,0
38977,14886,0,ppm,50,0
38995,14906,0,ppm,50,0
38999,14915,0,ppm,54,1
39000,14916,0,ppm,106,1
39027,14954,0,mg/kg bw,50,0
39028,14957,0,ppm,50,0
39029,14958,0,ppm,50,1
3165,15036,0,mg/kg bw,50,4
39095,15037,0,mg/kg bw,50,0
39098,15042,0,ppm,50,5
39099,15043,0,ppm,50,0
39140,15098,0,ppm,54,1
39141,15099,0,ppm,107,1
39142,15100,0,ppm,54,1
39143,15101,0,ppm,106,2
39167,15134,0,mg/kg bw,50,0
39168,15135,0,ppm,50,0
39180,15147,0,ppm,50,0
39194,15163,0,ppm,54,1
39195,15164,0,ppm,106,1
39208,15187,0,mg/kg bw,50,0
39304,15326,0,mg/kg bw,50,1
39365,15400,0,ppm,50,0
39366,15401,0,ppm,50,0
39373,15408,0,ppm,106,1
39417,15459,0,mg/kg bw,50,0
3268,15463,0,ppm,50,0
39443,15494,0,ppm,50,0
39444,15495,0,ppm,50,0
39445,15496,0,ppm,50,0
39447,15499,0,ppm,106,1
3275,15501,0,mg/kg bw,15,1
39452,15512,0,ppm,54,1
39453,15513,0,ppm,107,1
39454,15514,0,ppm,54,1
39455,15515,0,ppm,106,1
39481,15559,0,mg/kg bw,50,0
39482,15563,0,ppm,50,0
39483,15564,0,ppm,50,1
3312,15592,0,ppm,49,0
3313,15593,0,ppm,50,0
39502,15594,0,ppm,50,0
39503,15595,0,ppm,50,0
3331,15663,0,mg/kg bw,50,4
39553,15664,0,mg/kg bw,50,1
39557,15670,0,ppm,50,7
39558,15671,0,ppm,50,0
39582,15709,0,mg/kg bw,98,0
39604,15740,0,ppm,54,2
39605,15741,0,ppm,106,4
39626,15768,0,ppm,50,0
39701,15859,0,mg/kg bw,50,0
39743,15910,0,mg/kg bw,50,0
39798,15979,0,mg/kg bw,15,1
3439,16085,0,mg/kg bw,50,2
39866,16086,0,mg/kg bw,50,1
39958,16209,0,mg/kg bw,50,0
3472,16224,0,mg/kg bw,98,0
39976,16231,0,ppm,50,1
39982,16237,0,mg/kg bw,50,1
39990,16248,0,mg/kg bw,50,1
39991,16249,0,ppm,50,0
40015,16292,0,ppm,50,0
40086,16375,0,mg/kg bw,50,1
40087,16376,0,mg/kg bw,50,0
40088,16377,0,mg/kg bw,50,0
3512,16382,0,ppm,50,0
40110,16409,0,mg/kg bw,98,0
40131,16432,0,ppm,50,0
40139,16440,0,ppm,50,0
3521,16442,0,mg/kg bw,15,1
40147,16456,0,ppm,54,1
40148,16457,0,ppm,107,1
40149,16458,0,ppm,54,1
40150,16459,0,ppm,106,1
40187,16518,0,mg/kg bw,50,8
40188,16519,0,mg/kg bw,50,11
3552,16524,0,ppm,50,3
40191,16525,0,ppm,50,11
3573,16581,0,ppm,49,0
3574,16582,0,ppm,50,0
40227,16583,0,ppm,50,0
40228,16584,0,ppm,50,0
40286,16659,0,mg/kg bw,50,6
40287,16660,0,mg/kg bw,50,2
40292,16668,0,ppm,50,7
40293,16669,0,ppm,50,1
40326,16717,0,mg/kg bw,98,0
40355,16755,0,ppm,54,1
40356,16756,0,ppm,107,1
40357,16757,0,ppm,54,2
40358,16758,0,ppm,106,4
40431,16845,0,ppm,50,1
3655,17029,0,ppm,54,8
3656,17030,0,ppm,107,15
40592,17031,0,ppm,50,0
40593,17032,0,ppm,50,0
40630,17076,0,mg/kg bw,50,1
40632,17078,0,ppm,50,0
40633,17079,0,ppm,50,2
3672,17098,0,mg/kg bw,98,2
3673,17116,0,ppm,54,2
3674,17117,0,ppm,107,2
40709,17181,0,mg/kg bw,50,2
40710,17182,0,mg/kg bw,50,2
40711,17183,0,mg/kg bw,50,0
40714,17190,0,ppm,50,1
40715,17191,0,ppm,50,0
3707,17235,0,mg/kg bw,98,8
40816,17323,0,mg/kg bw,50,33
40817,17324,0,mg/kg bw,50,2
40820,17329,0,ppm,50,27
40821,17330,0,ppm,50,2
3739,17366,0,mg/kg bw,98,41
40866,17394,0,ppm,54,32
40867,17395,0,ppm,107,64
3746,17396,0,ppm,50,0
3747,17397,0,ppm,50,0
40872,17403,0,mg/kg bw,50,1
40873,17404,0,mg/kg bw,50,1
40876,17407,0,ppm,50,0
40877,17408,0,ppm,50,0
40878,17409,0,ppm,50,0
40885,17419,0,ppm,50,0
40886,17420,0,ppm,50,0
40891,17426,0,ppm,54,1
40892,17427,0,ppm,107,1
40904,17443,0,ppm,50,0
40905,17444,0,ppm,50,1
3761,17456,0,ppm,49,0
3762,17457,0,ppm,50,0
40918,17467,0,ppm,50,0
40920,17471,0,mg/kg bw,98,0
40923,17475,0,ppm,50,0
40924,17476,0,ppm,50,0
40931,17486,0,ppm,50,0
40937,17493,0,ppm,50,0
40938,17494,0,ppm,50,0
40939,17496,0,ppm,50,0
40940,17497,0,ppm,50,0
40945,17503,0,ppm,50,0
40948,17507,0,ppm,50,3
40949,17508,0,ppm,50,0
40953,17512,0,ppm,50,1
40980,17545,0,mg/kg bw,50,0
40981,17546,0,mg/kg bw,50,0
3790,17568,0,mg/kg bw,98,0
41012,17587,0,mg/kg bw,50,1
41141,17757,0,ppm,50,0
41208,17838,0,mg/kg bw,50,0
41209,17842,0,ppm,50,1
41210,17843,0,ppm,50,0
41245,17887,0,ppm,54,1
41246,17888,0,ppm,107,1
41283,17929,0,mg/kg bw,50,2
3874,17973,0,ppm,50,0
3875,17974,0,ppm,50,0
41347,18010,0,mg/kg bw,50,1
41348,18011,0,mg/kg bw,50,1
41349,18013,0,ppm,50,1
41435,18122,0,ppm,50,0
41436,18123,0,ppm,50,0
41494,18193,0,ppm,50,0
41511,18214,0,ppm,50,0
41515,18219,0,mg/kg bw,50,0
3919,18220,0,mg/kg bw,50,0
41562,18276,0,mg/kg bw,50,1
41563,18277,0,mg/kg bw,50,0
41564,18279,0,ppm,50,0
41576,18292,0,ppm,50,0
41577,18293,0,ppm,50,0
41579,18297,0,ppm,54,1
41580,18298,0,ppm,107,1
41581,18299,0,ppm,50,0
41597,18326,0,mg/kg bw,50,0
41598,18327,0,mg/kg bw,50,1
41599,18329,0,ppm,50,0
41600,18330,0,ppm,50,1
3949,18353,0,ppm,49,0
3950,18354,0,ppm,50,0
41644,18383,0,mg/kg bw,50,2
41645,18384,0,mg/kg bw,50,0
41647,18386,0,ppm,50,1
3955,18403,0,mg/kg bw,98,0
41673,18416,0,ppm,54,2
41674,18417,0,ppm,106,4
41681,18425,0,ppm,50,0
41696,18443,0,mg/kg bw,50,0
3967,18457,0,ppm,50,0
3968,18458,0,ppm,107,1
3969,18459,0,ppm,50,0
3970,18460,0,ppm,50,0
41721,18485,0,ppm,50,1
41726,18494,0,ppm,50,0
41734,18502,0,mg/kg bw,50,1
41736,18504,0,ppm,50,0
41738,18510,0,mg/kg bw,98,0
41741,18514,0,ppm,50,0
3988,18538,0,ppm,50,0
3989,18539,0,ppm,50,0
41764,18540,0,ppm,107,1
41778,18563,0,mg/kg bw,50,0
41863,18669,0,ppm,50,0
41864,18670,0,ppm,50,0
41875,18683,0,ppm,50,0
41878,18687,0,mg/kg bw,50,0
41880,18689,0,ppm,50,1
4038,18770,0,mg/kg bw,50,1
4039,18773,0,ppm,50,1
4044,18792,0,mg/kg bw,98,1
41979,18813,0,ppm,50,0
42003,18840,0,mg/kg bw,50,0
42006,18843,0,ppm,50,0
42020,18861,0,mg/kg bw,98,0
4054,18873,0,ppm,50,0
4055,18874,0,ppm,50,0
42049,18896,0,mg/kg bw,50,0
42058,18909,0,mg/kg bw,98,0
42066,18917,0,ppm,50,0
42067,18918,0,ppm,50,0
42098,18950,0,mg/kg bw,50,0
4066,18954,0,mg/kg bw,98,0
42129,18987,0,mg/kg bw,50,0
42194,19058,0,mg/kg bw,50,1
4077,19060,0,ppm,50,0
42196,19061,0,ppm,50,0
42222,19091,0,ppm,50,0
42223,19092,0,ppm,50,0
4082,19096,0,mg/kg bw,15,1
42230,19105,0,ppm,54,1
42231,19106,0,ppm,107,1
4097,19134,0,mg/kg bw,50,0
42251,19137,0,ppm,50,2
4105,19160,0,ppm,49,0
4106,19161,0,ppm,50,0
42290,19187,0,mg/kg bw,50,0
42333,19242,0,mg/kg bw,50,3
4123,19245,0,ppm,50,5
42350,19266,0,mg/kg bw,98,0
42405,19330,0,ppm,50,0
42406,19331,0,ppm,50,0
42410,19336,0,mg/kg bw,98,0
42412,19339,0,mg/kg bw,86,0
42429,19363,0,mg/kg bw,50,0
42447,19387,0,mg/kg bw,50,0
42486,19433,0,ppm,107,1
42494,19442,0,ppm,50,0
4161,19458,0,ppm,49,0
4162,19459,0,ppm,50,0
42518,19469,0,ppm,50,0
42519,19470,0,ppm,50,0
4170,19506,0,mg/kg bw,50,0
42558,19518,0,mg/kg bw,50,0
42685,19670,0,mg/kg bw,50,0
42742,19742,0,mg/kg bw,50,0
42743,19743,0,mg/kg bw,50,0
42877,19891,0,mg/kg bw,50,0
4229,19912,0,ppm,50,0
4230,19913,0,ppm,50,0
42906,19926,0,mg/kg bw,50,1
42907,19927,0,ppm,50,0
42920,19943,0,ppm,50,0
42988,20020,0,mg/kg bw,50,0
42989,20021,0,mg/kg bw,50,0
42990,20022,0,mg/kg bw,50,0
42991,20027,0,ppm,50,0
43022,20062,0,ppm,50,0
43036,20079,0,ppm,54,1
43037,20080,0,ppm,107,1
43038,20081,0,ppm,50,0
4265,20134,0,mg/kg bw,50,2
4266,20135,0,mg/kg bw,50,2
43081,20140,0,ppm,50,1
43082,20141,0,ppm,50,4
43160,20248,0,mg/kg bw,50,3
43161,20249,0,mg/kg bw,50,0
43164,20256,0,ppm,50,6
43165,20257,0,ppm,50,0
43192,20294,0,mg/kg bw,98,0
43215,20321,0,ppm,54,1
43216,20322,0,ppm,107,1
43217,20323,0,ppm,54,2
4318,20324,0,ppm,106,2
43244,20358,0,mg/kg bw,50,0
43245,20359,0,ppm,50,1
43264,20383,0,ppm,50,1
43315,20445,0,ppm,50,1
43383,20520,0,mg/kg bw,50,0
43385,20523,0,ppm,50,0
4355,20535,0,mg/kg bw,98,0
43402,20546,0,ppm,54,1
43403,20547,0,ppm,106,1
43406,20552,0,ppm,54,1
43407,20553,0,ppm,107,1
43410,20558,0,mg/kg bw,50,0
43411,20559,0,ppm,50,0
43415,20563,0,ppm,50,0
43418,20566,0,ppm,50,0
43419,20567,0,ppm,106,1
43500,20659,0,ppm,50,1
43645,20842,0,mg/kg bw,86,0
4412,20870,0,mg/kg bw,15,1
43671,20880,0,ppm,54,1
43672,20881,0,ppm,107,1
43707,20932,0,mg/kg bw,50,0
43708,20933,0,mg/kg bw,50,1
43712,20938,0,ppm,50,1
43713,20939,0,ppm,50,4
4452,20990,0,ppm,49,0
4453,20991,0,ppm,49,0
43749,20992,0,ppm,50,0
43750,20993,0,ppm,50,0
43767,21012,0,mg/kg bw,50,0
43768,21013,0,mg/kg bw,50,0
43770,21017,0,ppm,50,0
4459,21031,0,mg/kg bw,98,0
43794,21044,0,ppm,54,2
43795,21045,0,ppm,106,4
43800,21053,0,mg/kg bw,98,1
43879,21158,0,mg/kg bw,50,3
43880,21159,0,mg/kg bw,50,1
43881,21160,0,mg/kg bw,50,22
4490,21161,0,mg/kg bw,50,11
43888,21168,0,ppm,50,2
43889,21169,0,ppm,50,17
43890,21170,0,ppm,50,10
4505,21223,0,mg/kg bw,98,18
4512,21262,0,ppm,54,38
4513,21263,0,ppm,107,79
4514,21264,0,ppm,54,23
4515,21265,0,ppm,106,40
43990,21301,0,mg/kg bw,50,1
43991,21302,0,mg/kg bw,50,2
4532,21331,0,mg/kg bw,80,0
44017,21339,0,ppm,50,0
44018,21340,0,ppm,50,0
44022,21344,0,ppm,50,0
44075,21409,0,mg/kg bw,50,1
44076,21410,0,mg/kg bw,50,0
44122,21469,0,mg/kg bw,50,0
44139,21490,0,mg/kg bw,50,0
44178,21533,0,ppm,50,0
44179,21534,0,ppm,50,0
4580,21639,0,mg/kg bw,50,1
44271,21642,0,ppm,50,0
4596,21692,0,mg/kg bw,50,1
4597,21695,0,ppm,50,1
44325,21718,0,ppm,50,0
44326,21719,0,mg/kg bw,50,0
44340,21734,0,mg/kg bw,50,0
44344,21739,0,ppm,50,0
44359,21757,0,mg/kg bw,50,1
44360,21759,0,ppm,50,0
44381,21786,0,ppm,50,0
44382,21787,0,ppm,106,2
44385,21790,0,ppm,50,0
44386,21791,0,ppm,50,0
44391,21797,0,ppm,54,1
4617,21798,0,ppm,106,1
44412,21822,0,mg/kg bw,50,0
44413,21825,0,ppm,50,0
44457,21872,0,mg/kg bw,50,0
44466,21882,0,mg/kg bw,50,0
4635,21914,0,mg/kg bw,50,1
44490,21916,0,ppm,50,2
44530,21962,0,mg/kg bw,50,0
44532,21966,0,ppm,50,0
44568,22007,0,mg/kg bw,50,0
44569,22008,0,ppm,50,1
44594,22037,0,ppm,54,2
44595,22038,0,ppm,106,2
4654,22039,0,ppm,50,0
4655,22040,0,ppm,50,0
44596,22041,0,ppm,50,0
44597,22042,0,ppm,50,0
44598,22043,0,ppm,54,1
44599,22044,0,ppm,106,3
44600,22045,0,ppm,50,0
44601,22046,0,ppm,50,0
44602,22047,0,ppm,54,1
44603,22048,0,ppm,106,1
44604,22049,0,ppm,50,0
44605,22050,0,ppm,50,0
4656,22051,0,ppm,50,0
4657,22052,0,ppm,50,0
44606,22053,0,ppm,50,0
44607,22054,0,ppm,50,0
44608,22055,0,ppm,106,2
44620,22070,0,mg/kg bw,50,0
4662,22080,0,mg/kg bw,15,0
44629,22081,0,mg/kg bw,15,1
44640,22097,0,ppm,50,0
44672,22131,0,ppm,106,1
44677,22136,0,mg/kg bw,50,0
44687,22148,0,mg/kg bw,50,0
44688,22150,0,ppm,50,0
44689,22151,0,ppm,50,0
44698,22162,0,ppm,54,1
44699,22163,0,ppm,107,1
44700,22164,0,ppm,50,0
44725,22192,0,mg/kg bw,50,1
44726,22193,0,mg/kg bw,50,0
44728,22198,0,ppm,50,1
4687,22227,0,ppm,49,0
4688,22228,0,ppm,49,0
4695,22281,0,mg/kg bw,50,3
44800,22286,0,ppm,50,4
4704,22319,0,mg/kg bw,98,0
44845,22343,0,ppm,54,2
44846,22344,0,ppm,106,4
44862,22360,0,ppm,54,1
44863,22361,0,ppm,106,1
44901,22403,0,ppm,50,0
44902,22404,0,ppm,50,1
44929,22436,0,ppm,54,2
44930,22437,0,ppm,106,2
44935,22442,0,mg/kg bw,50,0
44938,22446,0,ppm,50,0
4722,22461,0,ppm,50,0
4723,22462,0,ppm,50,0
44969,22485,0,mg/kg bw,50,0
44974,22491,0,ppm,50,0
4736,22520,0,mg/kg bw,50,0
44994,22523,0,ppm,50,2
45026,22558,0,mg/kg bw,50,0
45027,22560,0,ppm,50,0
45044,22580,0,ppm,50,0
45045,22581,0,ppm,106,1
45061,22599,0,mg/kg bw,50,0
45062,22600,0,ppm,50,0
45081,22625,0,ppm,50,0
45147,22702,0,mg/kg bw,50,0
4770,22723,0,ppm,50,0
4771,22724,0,ppm,50,0
45178,22742,0,mg/kg bw,50,1
45195,22767,0,ppm,106,1
45196,22770,0,ppm,50,0
45197,22771,0,ppm,50,0
45214,22794,0,mg/kg bw,50,1
45216,22796,0,ppm,50,0
45217,22797,0,ppm,50,1
45240,22822,0,ppm,50,0
45241,22823,0,ppm,50,0
45246,22828,0,mg/kg bw,50,0
45292,22885,0,ppm,50,0
45293,22886,0,ppm,50,0
45308,22905,0,ppm,50,0
45309,22906,0,ppm,50,0
45322,22921,0,ppm,50,0
45335,22934,0,mg/kg bw,50,0
45338,22937,0,ppm,50,0
45339,22938,0,ppm,50,0
45361,22964,0,mg/kg bw,50,0
45364,22967,0,ppm,50,1
45394,23000,0,mg/kg bw,50,1
45435,23047,0,ppm,50,0
45471,23102,0,ppm,50,0
45500,23135,0,ppm,50,0
45501,23136,0,ppm,50,0
45502,23137,0,ppm,50,1
45517,23156,0,ppm,50,0
45520,23159,0,mg/kg bw,50,0
45932,23619,0,mg/kg bw,50,1
45933,23620,0,mg/kg bw,50,1
45935,23623,0,ppm,50,0
4885,23644,0,mg/kg bw,98,0
45968,23661,0,ppm,50,0
45969,23662,0,ppm,50,0
45997,23692,0,mg/kg bw,50,0
4895,23718,0,mg/kg bw,86,0
46092,23806,0,mg/kg bw,50,0
4912,23815,0,mg/kg bw,98,0
46097,23816,0,ppm,54,1
46098,23817,0,ppm,107,1
46099,23818,0,ppm,54,1
46100,23819,0,ppm,106,1
4916,23850,0,mg/kg bw,98,0
46130,23853,0,ppm,50,0
46131,23854,0,ppm,50,0
46139,23865,0,ppm,50,1
4925,23877,0,mg/kg bw,98,0
46150,23882,0,ppm,50,0
46151,23883,0,ppm,107,1
46200,23940,0,ppm,50,0
46207,23948,0,mg/kg bw,98,0
46216,23957,0,ppm,50,0
46217,23958,0,ppm,50,0
46272,24029,0,mg/kg bw,50,2
46273,24030,0,mg/kg bw,50,8
46275,24035,0,ppm,50,3
46276,24036,0,ppm,50,10
46299,24065,0,mg/kg bw,98,0
46319,24089,0,ppm,50,0
46320,24090,0,ppm,50,0
46321,24091,0,ppm,50,0
46322,24092,0,ppm,106,1
46325,24095,0,ppm,50,0
46336,24106,0,mg/kg bw,50,0
46338,24109,0,ppm,50,3
46349,24121,0,ppm,50,0
46353,24126,0,ppm,50,0
46358,24131,0,mg/kg bw,98,0
46361,24134,0,ppm,54,1
46362,24135,0,ppm,107,1
4966,24136,0,ppm,54,1
4967,24137,0,ppm,106,1
4972,24166,0,mg/kg bw,98,0
46390,24172,0,ppm,50,0
46391,24173,0,ppm,50,0
46416,24204,0,ppm,50,0
46418,24206,0,ppm,50,1
46419,24207,0,ppm,50,1
46423,24212,0,ppm,50,0
46424,24213,0,ppm,50,0
46445,24242,0,mg/kg bw,86,0
46453,24250,0,ppm,54,2
46454,24251,0,ppm,107,3
46455,24252,0,ppm,54,1
46456,24253,0,ppm,106,1
46458,24256,0,ppm,50,0
46459,24257,0,ppm,50,0
46467,24266,0,ppm,50,0
4995,24271,0,mg/kg bw,98,1
46472,24275,0,ppm,50,0
46473,24276,0,ppm,106,1
46519,24330,0,ppm,50,0
46546,24362,0,ppm,54,1
46547,24363,0,ppm,107,2
46548,24364,0,ppm,50,0
46549,24365,0,ppm,106,1
46598,24430,0,mg/kg bw,50,0
46599,24431,0,mg/kg bw,50,1
5023,24433,0,mg/kg bw,15,0
5024,24434,0,mg/kg bw,15,0
46605,24440,0,ppm,50,0
46606,24441,0,ppm,50,1
5033,24476,0,mg/kg bw,98,0
46645,24500,0,ppm,50,0
46646,24501,0,ppm,50,0
46668,24527,0,mg/kg bw,50,1
46670,24531,0,ppm,50,0
46722,24589,0,mg/kg bw,50,0
46794,24681,0,ppm,50,0
46795,24682,0,ppm,50,0
5087,24750,0,mg/kg bw,15,0
5088,24751,0,mg/kg bw,15,0
5092,24760,0,mg/kg bw,15,0
5093,24761,0,mg/kg bw,15,1
46911,24844,0,mg/kg bw,50,1
46912,24845,0,mg/kg bw,50,6
46915,24850,0,ppm,50,0
46916,24851,0,ppm,50,3
46917,24852,0,ppm,50,5
47016,24967,0,mg/kg bw,50,0
47019,24971,0,ppm,50,1
47020,24972,0,ppm,50,1
47101,25068,0,mg/kg bw,50,1
47102,25070,0,ppm,50,0
47156,25131,0,mg/kg bw,50,0
47159,25135,0,ppm,50,0
47211,25198,0,mg/kg bw,50,0
47212,25199,0,mg/kg bw,50,0
47273,25268,0,mg/kg bw,50,1
47274,25269,0,mg/kg bw,50,1
47275,25270,0,ppm,50,0
47276,25271,0,ppm,50,1
47350,25361,0,mg/kg bw,50,0
47409,25426,0,mg/kg bw,50,2
47410,25427,0,mg/kg bw,50,0
47411,25428,0,ppm,50,2
47463,25490,0,mg/kg bw,50,0
5224,25552,0,mg/kg bw,50,1
47511,25553,0,mg/kg bw,50,0
47525,25576,0,mg/kg bw,98,0
47582,25637,0,mg/kg bw,50,0
47583,25638,0,mg/kg bw,50,1
47584,25639,0,ppm,50,1
47585,25640,0,ppm,50,1
47622,25682,0,ppm,50,0
47766,25853,0,ppm,50,0
47802,25892,0,mg/kg bw,50,1
47803,25893,0,ppm,50,0
47829,25924,0,ppm,50,0
47910,26024,0,mg/kg bw,50,1
5297,26025,0,mg/kg bw,50,2
47914,26031,0,ppm,50,1
47915,26032,0,ppm,50,1
47972,26097,0,ppm,50,0
47973,26098,0,ppm,50,0
48019,26159,0,mg/kg bw,50,2
48020,26160,0,mg/kg bw,50,0
48021,26161,0,mg/kg bw,50,0
5325,26165,0,ppm,50,0
48046,26197,0,mg/kg bw,98,0
48070,26225,0,ppm,50,0
48084,26242,0,ppm,106,1
5341,26246,0,mg/kg bw,15,1
5342,26247,0,mg/kg bw,15,0
48096,26269,0,mg/kg bw,50,0
48104,26279,0,ppm,54,1
48105,26280,0,ppm,107,1
48106,26281,0,ppm,54,1
48107,26282,0,ppm,106,1
48145,26345,0,mg/kg bw,50,10
5380,26346,0,mg/kg bw,50,15
5383,26351,0,ppm,50,19
48148,26352,0,ppm,50,27
48171,26385,0,mg/kg bw,98,1
5406,26410,0,ppm,49,0
5407,26411,0,ppm,50,0
48184,26412,0,ppm,50,0
48185,26413,0,ppm,50,0
48251,26504,0,mg/kg bw,50,6
48252,26505,0,mg/kg bw,50,2
5435,26514,0,ppm,50,7
48258,26515,0,ppm,50,0
48283,26558,0,mg/kg bw,98,1
48316,26599,0,ppm,54,1
48317,26600,0,ppm,107,1
48318,26601,0,ppm,54,2
48319,26602,0,ppm,106,4
48385,26678,0,mg/kg bw,50,1
48386,26680,0,ppm,50,0
48401,26700,0,mg/kg bw,50,0
5483,26737,0,ppm,50,0
5484,26738,0,ppm,106,1
48594,26919,0,mg/kg bw,50,0
48598,26923,0,mg/kg bw,98,0
48609,26934,0,ppm,54,1
48610,26935,0,ppm,107,1
48643,26970,0,mg/kg bw,50,1
48644,26971,0,mg/kg bw,50,1
48646,26976,0,ppm,50,1
48714,27053,0,mg/kg bw,50,3
48715,27057,0,ppm,50,0
48734,27079,0,mg/kg bw,98,0
48802,27164,0,mg/kg bw,50,0
48805,27167,0,ppm,50,1
48806,27168,0,ppm,50,0
48883,27271,0,mg/kg bw,50,1
48884,27272,0,mg/kg bw,50,0
48885,27273,0,mg/kg bw,50,0
48888,27276,0,mg/kg bw,15,5
48889,27277,0,mg/kg bw,15,6
48893,27283,0,ppm,50,1
48894,27284,0,ppm,50,1
48982,27414,0,mg/kg bw,50,0
48993,27428,0,ppm,50,0
48999,27435,0,ppm,50,0
49023,27462,0,mg/kg bw,50,0
49024,27464,0,ppm,50,0
49025,27465,0,ppm,50,0
49028,27469,0,mg/kg bw,98,0
49070,27518,0,mg/kg bw,50,1
5625,27519,0,mg/kg bw,50,0
49072,27523,0,ppm,50,1
49106,27560,0,ppm,50,0
49145,27610,0,mg/kg bw,50,3
49146,27614,0,ppm,50,0
49168,27640,0,mg/kg bw,98,0
49183,27660,0,ppm,50,0
49184,27661,0,ppm,50,0
49195,27675,0,mg/kg bw,50,1
49196,27676,0,ppm,50,0
49642,28146,0,mg/kg bw,30,1
49906,28438,0,mg/kg bw,50,0
5699,28439,0,mg/kg bw,50,32
49907,28442,0,ppm,50,43
5714,28470,0,ppm,50,0
5715,28471,0,ppm,50,0
49957,28523,0,mg/kg bw,50,0
49958,28524,0,mg/kg bw,50,12
49963,28529,0,ppm,50,0
5733,28530,0,ppm,50,2
50000,28583,0,ppm,106,1
50017,28602,0,mg/kg bw,50,0
50021,28607,0,mg/kg bw,50,0
50037,28631,0,mg/kg bw,50,0
50039,28633,0,ppm,50,0
50063,28665,0,ppm,54,1
50064,28666,0,ppm,106,1
50081,28688,0,mg/kg bw,50,1
50083,28690,0,ppm,50,1
50098,28708,0,ppm,50,0
50099,28709,0,ppm,50,0
5777,28711,0,ppm,50,0
5778,28712,0,ppm,106,1
50172,28801,0,ppm,106,1
50219,28858,0,ppm,50,1
50244,28886,0,mg/kg bw,50,0
50245,28887,0,ppm,50,0
50257,28901,0,ppm,50,1
50279,28929,0,mg/kg bw,98,1
50283,28933,0,mg/kg bw,50,0
50307,28964,0,mg/kg bw,50,1
50339,29006,0,mg/kg bw,50,0
50340,29007,0,mg/kg bw,50,0
50341,29011,0,ppm,50,0
50342,29012,0,ppm,50,0
50356,29030,0,mg/kg bw,98,0
50383,29058,0,ppm,54,1
50384,29059,0,ppm,107,1
50385,29060,0,ppm,54,1
50386,29061,0,ppm,106,1
50427,29117,0,mg/kg bw,50,3
5854,29118,0,mg/kg bw,50,3
5857,29123,0,ppm,50,1
50430,29124,0,ppm,50,5
5876,29176,0,ppm,49,0
5877,29177,0,ppm,49,0
50464,29178,0,ppm,50,0
50465,29179,0,ppm,50,0
50524,29257,0,mg/kg bw,50,7
50525,29258,0,mg/kg bw,50,0
50528,29261,0,mg/kg bw,15,0
5900,29267,0,ppm,50,4
50530,29268,0,ppm,50,0
5912,29313,0,mg/kg bw,98,0
50586,29348,0,ppm,54,1
50587,29349,0,ppm,107,1
50588,29350,0,ppm,54,2
50589,29351,0,ppm,106,4
50606,29374,0,ppm,50,0
50644,29421,0,ppm,107,1
50672,29453,0,mg/kg bw,50,0
50698,29487,0,mg/kg bw,50,0
50700,29489,0,ppm,50,0
